tony_id,show_title,opening_date,ceremony_year,category,nominated,won
14,Kinky Boots The Musical,2013-04-04,2013,Best Musical,1,1
276,Kinky Boots The Musical,2013-04-04,2013,Best Musical,1,1
277,Bring It On,2012-08-01,2013,Best Musical,1,0
278,A Christmas Story the Musical (Lunt-Fontanne),2012-11-19,2013,Best Musical,1,0
279,Matilda the Musical,2013-04-11,2013,Best Musical,1,0
1480,Kinky Boots The Musical,2013-04-04,2013,Best Original Score,1,1
1481,A Christmas Story the Musical (Lunt-Fontanne),2012-11-19,2013,Best Original Score,1,0
1482,Hands On a Hardbody at La Jolla,2012-06-06,2013,Best Original Score,1,0
1483,Matilda the Musical,2013-04-11,2013,Best Original Score,1,0
16,Vanya and Sonia and Masha and Spike,2013-03-14,2013,Best Play,1,1
578,Vanya and Sonia and Masha and Spike,2013-03-14,2013,Best Play,1,1
579,The Assembled Parties,2013-04-17,2013,Best Play,1,0
580,Lucky Guy the Musical,2011-05-19,2013,Best Play,1,0
581,The Testament of Mary,2013-04-22,2013,Best Play,1,0
15,Pippin,2013-04-25,2013,Best Revival of a Musical,1,1
765,Pippin,2013-04-25,2013,Best Revival of a Musical,1,1
766,Annie,2012-11-08,2013,Best Revival of a Musical,1,0
767,The Mystery of Edwin Drood,2012-11-13,2013,Best Revival of a Musical,1,0
768,Cinderella,2013-03-03,2013,Best Revival of a Musical,1,0
12,Who's Afraid of Virginia Woolf,2012-10-13,2013,Best Revival of a Play,1,1
943,Who's Afraid of Virginia Woolf,2012-10-13,2013,Best Revival of a Play,1,1
944,Golden Boy,2012-12-06,2013,Best Revival of a Play,1,0
945,Orphans,2013-04-18,2013,Best Revival of a Play,1,0
946,The Trip to Bountiful,2013-04-23,2013,Best Revival of a Play,1,0
1240,A Gentleman's Guide to Love and Murder,2013-11-17,2014,Best Book of a Musical,1,1
1241,Aladdin,2014-03-20,2014,Best Book of a Musical,1,0
1242,Beautiful: The Carole King Musical,2014-01-12,2014,Best Book of a Musical,1,0
1243,Bullets Over Broadway,2014-04-10,2014,Best Book of a Musical,1,0
1774,After Midnight,2013-11-03,2014,Best Choreography,1,1
1775,Aladdin,2014-03-20,2014,Best Choreography,1,0
1776,Bullets Over Broadway,2014-04-10,2014,Best Choreography,1,0
1777,Rocky,2014-03-13,2014,Best Choreography,1,0
2043,A Gentleman's Guide to Love and Murder,2013-11-17,2014,Best Direction of a Musical,1,1
2044,After Midnight,2013-11-03,2014,Best Direction of a Musical,1,0
2045,Hedwig & the Angry Inch,2014-04-22,2014,Best Direction of a Musical,1,0
2046,Violet at City Center,2013-07-18,2014,Best Direction of a Musical,1,0
2318,A Raisin in the Sun,2014-04-03,2014,Best Direction of a Play,1,1
2319,The Cripple of Inishmaan,2014-04-20,2014,Best Direction of a Play,1,0
2320,The Glass Menagerie,2013-09-26,2014,Best Direction of a Play,1,0
2321,TWELFTH NIGHT AND RICHARD III,2013-11-10,2014,Best Direction of a Play,1,0
13,A Gentleman's Guide to Love and Murder,2013-11-17,2014,Best Musical,1,1
280,A Gentleman's Guide to Love and Murder,2013-11-17,2014,Best Musical,1,1
281,After Midnight,2013-11-03,2014,Best Musical,1,0
282,Aladdin,2014-03-20,2014,Best Musical,1,0
283,Beautiful: The Carole King Musical,2014-01-12,2014,Best Musical,1,0
1484,The Bridges of Madison County,2014-02-20,2014,Best Original Score,1,1
1485,Aladdin,2014-03-20,2014,Best Original Score,1,0
1486,A Gentleman's Guide to Love and Murder,2013-11-17,2014,Best Original Score,1,0
1487,If/Then,2014-03-30,2014,Best Original Score,1,0
18,All The Way (ART),2013-09-13,2014,Best Play,1,1
582,All The Way (ART),2013-09-13,2014,Best Play,1,1
583,Act One,2014-04-17,2014,Best Play,1,0
584,Casa Valentina,2014-04-23,2014,Best Play,1,0
585,Mothers and Sons,2014-03-24,2014,Best Play,1,0
586,Outside Mullingar,2014-01-23,2014,Best Play,1,0
19,Hedwig & the Angry Inch,2014-04-22,2014,Best Revival of a Musical,1,1
769,Hedwig & the Angry Inch,2014-04-22,2014,Best Revival of a Musical,1,1
770,Les Miserables,2014-03-23,2014,Best Revival of a Musical,1,0
771,Violet at City Center,2013-07-18,2014,Best Revival of a Musical,1,0
17,A Raisin in the Sun,2014-04-03,2014,Best Revival of a Play,1,1
947,A Raisin in the Sun,2014-04-03,2014,Best Revival of a Play,1,1
948,The Cripple of Inishmaan,2014-04-20,2014,Best Revival of a Play,1,0
949,The Glass Menagerie,2013-09-26,2014,Best Revival of a Play,1,0
950,TWELFTH NIGHT AND RICHARD III,2013-11-10,2014,Best Revival of a Play,1,0
1244,Fun Home,2013-10-22,2015,Best Book of a Musical,1,1
1245,An American in Paris,2015-04-12,2015,Best Book of a Musical,1,0
1246,Something Rotten!,2015-04-22,2015,Best Book of a Musical,1,0
1247,The Visit (Williamstown),2014-08-07,2015,Best Book of a Musical,1,0
1778,An American in Paris,2015-04-12,2015,Best Choreography,1,1
1779,The Curious Incident of the Dog in the Night-Time,2014-10-05,2015,Best Choreography,1,0
1780,The King and I,2015-04-16,2015,Best Choreography,1,0
1781,On The Town,2014-10-16,2015,Best Choreography,1,0
1782,Something Rotten!,2015-04-22,2015,Best Choreography,1,0
2047,Fun Home,2013-10-22,2015,Best Direction of a Musical,1,1
2048,An American in Paris,2015-04-12,2015,Best Direction of a Musical,1,0
2049,The King and I,2015-04-16,2015,Best Direction of a Musical,1,0
2050,On The Town,2014-10-16,2015,Best Direction of a Musical,1,0
2051,Something Rotten!,2015-04-22,2015,Best Direction of a Musical,1,0
2322,The Curious Incident of the Dog in the Night-Time,2014-10-05,2015,Best Direction of a Play,1,1
2323,Hand to God,2014-02-19,2015,Best Direction of a Play,1,0
2324,Skylight,2015-04-02,2015,Best Direction of a Play,1,0
2325,Wolf Hall Parts One & Two,2015-04-09,2015,Best Direction of a Play,1,0
2326,You Can’t Take It With You,2014-09-28,2015,Best Direction of a Play,1,0
21,Fun Home,2013-10-22,2015,Best Musical,1,1
284,Fun Home,2013-10-22,2015,Best Musical,1,1
285,An American in Paris,2015-04-12,2015,Best Musical,1,0
286,Something Rotten!,2015-04-22,2015,Best Musical,1,0
287,The Visit (Williamstown),2014-08-07,2015,Best Musical,1,0
1488,Fun Home,2013-10-22,2015,Best Original Score,1,1
1489,The Last Ship,2014-10-26,2015,Best Original Score,1,0
1490,Something Rotten!,2015-04-22,2015,Best Original Score,1,0
1491,The Visit (Williamstown),2014-08-07,2015,Best Original Score,1,0
20,The Curious Incident of the Dog in the Night-Time,2014-10-05,2015,Best Play,1,1
587,The Curious Incident of the Dog in the Night-Time,2014-10-05,2015,Best Play,1,1
588,Disgraced,2014-10-23,2015,Best Play,1,0
589,Hand to God,2014-02-19,2015,Best Play,1,0
590,Wolf Hall Parts One & Two,2015-04-09,2015,Best Play,1,0
25,The King and I,2015-04-16,2015,Best Revival of a Musical,1,1
772,The King and I,2015-04-16,2015,Best Revival of a Musical,1,1
773,On The Town,2014-10-16,2015,Best Revival of a Musical,1,0
774,On the Twentieth Century,2015-03-15,2015,Best Revival of a Musical,1,0
23,Skylight,2015-04-02,2015,Best Revival of a Play,1,1
951,Skylight,2015-04-02,2015,Best Revival of a Play,1,1
952,The Elephant Man,2014-12-07,2015,Best Revival of a Play,1,0
953,This Is Our Youth,2014-09-11,2015,Best Revival of a Play,1,0
954,You Can’t Take It With You,2014-09-28,2015,Best Revival of a Play,1,0
1248,Hamilton,2015-02-17,2016,Best Book of a Musical,1,1
1249,Bright Star,2014-09-13,2016,Best Book of a Musical,1,0
1250,School of Rock,2015-12-06,2016,Best Book of a Musical,1,0
1251,Shuffle Along,2016-04-28,2016,Best Book of a Musical,1,0
1783,Hamilton,2015-02-17,2016,Best Choreography,1,1
1784,Dames at Sea,2015-10-22,2016,Best Choreography,1,0
1785,Fiddler on the Roof,2015-12-20,2016,Best Choreography,1,0
1786,On Your Feet!,2015-11-05,2016,Best Choreography,1,0
1787,Shuffle Along,2016-04-28,2016,Best Choreography,1,0
2052,Hamilton,2015-02-17,2016,Best Direction of a Musical,1,1
2053,The Color Purple,2015-12-10,2016,Best Direction of a Musical,1,0
2054,She Loves Me,2016-03-17,2016,Best Direction of a Musical,1,0
2055,Shuffle Along,2016-04-28,2016,Best Direction of a Musical,1,0
2056,Spring Awakening,2015-09-27,2016,Best Direction of a Musical,1,0
2327,A View From the Bridge,2015-11-12,2016,Best Direction of a Play,1,1
2328,Eclipsed,2015-09-29,2016,Best Direction of a Play,1,0
2329,The Humans,2015-10-25,2016,Best Direction of a Play,1,0
2330,King Charles III,2015-11-01,2016,Best Direction of a Play,1,0
2331,Long Day's Journey Into Night,2016-04-27,2016,Best Direction of a Play,1,0
22,Hamilton,2015-02-17,2016,Best Musical,1,1
288,Hamilton,2015-02-17,2016,Best Musical,1,1
289,Bright Star,2014-09-13,2016,Best Musical,1,0
290,School of Rock,2015-12-06,2016,Best Musical,1,0
291,Shuffle Along,2016-04-28,2016,Best Musical,1,0
292,Waitress,2016-04-24,2016,Best Musical,1,0
1492,Hamilton,2015-02-17,2016,Best Original Score,1,1
1493,Bright Star,2014-09-13,2016,Best Original Score,1,0
1494,School of Rock,2015-12-06,2016,Best Original Score,1,0
1495,Waitress,2016-04-24,2016,Best Original Score,1,0
27,The Humans,2015-10-25,2016,Best Play,1,1
591,The Humans,2015-10-25,2016,Best Play,1,1
592,Eclipsed,2015-09-29,2016,Best Play,1,0
593,Father Comes Home From the Wars,2014-10-14,2016,Best Play,1,0
594,King Charles III,2015-11-01,2016,Best Play,1,0
24,The Color Purple,2015-12-10,2016,Best Revival of a Musical,1,1
775,The Color Purple,2015-12-10,2016,Best Revival of a Musical,1,1
776,Fiddler on the Roof,2015-12-20,2016,Best Revival of a Musical,1,0
777,She Loves Me,2016-03-17,2016,Best Revival of a Musical,1,0
778,Spring Awakening,2015-09-27,2016,Best Revival of a Musical,1,0
1,A View From the Bridge,2015-11-12,2016,Best Revival of a Play,1,1
955,A View From the Bridge,2015-11-12,2016,Best Revival of a Play,1,1
956,Blackbird,2016-03-10,2016,Best Revival of a Play,1,0
957,The Crucible (London),2014-06-21,2016,Best Revival of a Play,1,0
958,Long Day's Journey Into Night,2016-04-27,2016,Best Revival of a Play,1,0
959,Noises Off,2016-01-14,2016,Best Revival of a Play,1,0
1252,Dear Evan Hansen,2016-05-01,2017,Best Book of a Musical,1,1
1253,Come From Away,2017-03-12,2017,Best Book of a Musical,1,0
1254,Groundhog Day,2016-08-16,2017,Best Book of a Musical,1,0
1255,"Natasha, Pierre & the Great Comet of 1812",2016-11-14,2017,Best Book of a Musical,1,0
1788,Bandstand,2017-04-26,2017,Best Choreography,1,1
1789,Come From Away,2017-03-12,2017,Best Choreography,1,0
1790,Groundhog Day,2016-08-16,2017,Best Choreography,1,0
1791,Holiday Inn,2016-10-06,2017,Best Choreography,1,0
1792,"Natasha, Pierre & the Great Comet of 1812",2016-11-14,2017,Best Choreography,1,0
2057,Come From Away,2017-03-12,2017,Best Direction of a Musical,1,1
2058,Dear Evan Hansen,2016-05-01,2017,Best Direction of a Musical,1,0
2059,Groundhog Day,2016-08-16,2017,Best Direction of a Musical,1,0
2060,"Hello, Dolly!",2017-04-20,2017,Best Direction of a Musical,1,0
2061,"Natasha, Pierre & the Great Comet of 1812",2016-11-14,2017,Best Direction of a Musical,1,0
2332,Indecent,2017-04-18,2017,Best Direction of a Play,1,1
2333,"A Doll's House, Part 2",2017-04-27,2017,Best Direction of a Play,1,0
2334,Jitney,2017-01-19,2017,Best Direction of a Play,1,0
2335,The Little Foxes,2017-04-19,2017,Best Direction of a Play,1,0
2336,Oslo,2016-07-11,2017,Best Direction of a Play,1,0
26,Dear Evan Hansen,2016-05-01,2017,Best Musical,1,1
293,Dear Evan Hansen,2016-05-01,2017,Best Musical,1,1
294,Come From Away,2017-03-12,2017,Best Musical,1,0
295,Groundhog Day,2016-08-16,2017,Best Musical,1,0
296,"Natasha, Pierre & the Great Comet of 1812",2016-11-14,2017,Best Musical,1,0
1496,Dear Evan Hansen,2016-05-01,2017,Best Original Score,1,1
1497,Come From Away,2017-03-12,2017,Best Original Score,1,0
1498,Groundhog Day,2016-08-16,2017,Best Original Score,1,0
1499,"Natasha, Pierre & the Great Comet of 1812",2016-11-14,2017,Best Original Score,1,0
31,Oslo,2016-07-11,2017,Best Play,1,1
595,Oslo,2016-07-11,2017,Best Play,1,1
596,"A Doll's House, Part 2",2017-04-27,2017,Best Play,1,0
597,Indecent,2017-04-18,2017,Best Play,1,0
598,Sweat (Public Theater),2016-11-03,2017,Best Play,1,0
28,"Hello, Dolly!",2017-04-20,2017,Best Revival of a Musical,1,1
779,"Hello, Dolly!",2017-04-20,2017,Best Revival of a Musical,1,1
780,Falsettos,2016-10-27,2017,Best Revival of a Musical,1,0
781,Miss Saigon,2017-03-23,2017,Best Revival of a Musical,1,0
29,Jitney,2017-01-19,2017,Best Revival of a Play,1,1
960,Jitney,2017-01-19,2017,Best Revival of a Play,1,1
961,The Little Foxes,2017-04-19,2017,Best Revival of a Play,1,0
962,The Present,2017-01-08,2017,Best Revival of a Play,1,0
963,Six Degrees of Separation,2017-04-25,2017,Best Revival of a Play,1,0
1256,The Band's Visit,2017-11-09,2018,Best Book of a Musical,1,1
1257,Frozen,2017-08-17,2018,Best Book of a Musical,1,0
1258,Mean Girls,2018-04-08,2018,Best Book of a Musical,1,0
1259,SpongeBob SquarePants,2017-12-04,2018,Best Book of a Musical,1,0
1793,Carousel,2018-04-12,2018,Best Choreography,1,1
1794,Harry Potter and the Cursed Child,2018-04-22,2018,Best Choreography,1,0
1795,Mean Girls,2018-04-08,2018,Best Choreography,1,0
1796,My Fair Lady,2018-04-19,2018,Best Choreography,1,0
2062,The Band's Visit,2017-11-09,2018,Best Direction of a Musical,1,1
2063,Mean Girls,2018-04-08,2018,Best Direction of a Musical,1,0
2064,My Fair Lady,2018-04-19,2018,Best Direction of a Musical,1,0
2065,Once On This Island,2017-12-03,2018,Best Direction of a Musical,1,0
2066,SpongeBob SquarePants,2017-12-04,2018,Best Direction of a Musical,1,0
2337,Harry Potter and the Cursed Child,2018-04-22,2018,Best Direction of a Play,1,1
2338,Angels in America,2018-03-25,2018,Best Direction of a Play,1,0
2339,The Iceman Cometh (2018),2018-04-26,2018,Best Direction of a Play,1,0
2340,Three Tall Women,2018-03-29,2018,Best Direction of a Play,1,0
2341,Travesties,2018-04-24,2018,Best Direction of a Play,1,0
32,The Band's Visit,2017-11-09,2018,Best Musical,1,1
297,The Band's Visit,2017-11-09,2018,Best Musical,1,1
298,Frozen,2017-08-17,2018,Best Musical,1,0
299,Mean Girls,2018-04-08,2018,Best Musical,1,0
300,SpongeBob SquarePants,2017-12-04,2018,Best Musical,1,0
1500,The Band's Visit,2017-11-09,2018,Best Original Score,1,1
1501,Angels in America,2018-03-25,2018,Best Original Score,1,0
1502,Frozen,2017-08-17,2018,Best Original Score,1,0
1503,Mean Girls,2018-04-08,2018,Best Original Score,1,0
1504,SpongeBob SquarePants,2017-12-04,2018,Best Original Score,1,0
40,Harry Potter and the Cursed Child,2018-04-22,2018,Best Play,1,1
599,Harry Potter and the Cursed Child,2018-04-22,2018,Best Play,1,1
600,Little Children Dream of God,2015-02-17,2018,Best Play,1,0
601,Farinelli and the King,2017-12-17,2018,Best Play,1,0
602,Junk,2017-11-02,2018,Best Play,1,0
603,Latin History for Morons,2017-03-27,2018,Best Play,1,0
30,Once On This Island,2017-12-03,2018,Best Revival of a Musical,1,1
782,Once On This Island,2017-12-03,2018,Best Revival of a Musical,1,1
783,Carousel,2018-04-12,2018,Best Revival of a Musical,1,0
784,My Fair Lady,2018-04-19,2018,Best Revival of a Musical,1,0
33,Angels in America,2018-03-25,2018,Best Revival of a Play,1,1
964,Angels in America,2018-03-25,2018,Best Revival of a Play,1,1
965,The Iceman Cometh (2018),2018-04-26,2018,Best Revival of a Play,1,0
966,Lobby Hero,2018-03-26,2018,Best Revival of a Play,1,0
967,Three Tall Women,2018-03-29,2018,Best Revival of a Play,1,0
968,Travesties,2018-04-24,2018,Best Revival of a Play,1,0
1260,Tootsie,2019-04-23,2019,Best Book of a Musical,1,1
1261,Ain’t Too Proud,,2019,Best Book of a Musical,1,0
1262,Beetlejuice,2019-04-25,2019,Best Book of a Musical,1,0
1263,Hadestown,2019-04-17,2019,Best Book of a Musical,1,0
1264,The Prom,2018-11-15,2019,Best Book of a Musical,1,0
1797,Ain’t Too Proud,,2019,Best Choreography,1,1
1798,Choir Boy,2019-01-08,2019,Best Choreography,1,0
1799,Hadestown,2019-04-17,2019,Best Choreography,1,0
1800,"Kiss Me, Kate",2019-03-14,2019,Best Choreography,1,0
1801,Tootsie,2019-04-23,2019,Best Choreography,1,0
2067,Hadestown,2019-04-17,2019,Best Direction of a Musical,1,1
2068,Ain't Too Proud,,2019,Best Direction of a Musical,1,0
2069,Oklahoma!,2019-04-07,2019,Best Direction of a Musical,1,0
2070,The Prom,2018-11-15,2019,Best Direction of a Musical,1,0
2071,Tootsie,2019-04-23,2019,Best Direction of a Musical,1,0
2342,The Ferryman,2018-10-21,2019,Best Direction of a Play,1,1
2343,_______ A,2017-09-11,2019,Best Direction of a Play,1,0
2344,Ink,2019-04-24,2019,Best Direction of a Play,1,0
2345,Network,2018-12-06,2019,Best Direction of a Play,1,0
2346,To Kill a Mockingbird,2018-12-13,2019,Best Direction of a Play,1,0
36,Hadestown,2019-04-17,2019,Best Musical,1,1
301,Hadestown,2019-04-17,2019,Best Musical,1,1
302,Ain't Too Proud,,2019,Best Musical,1,0
303,Beetlejuice,2019-04-25,2019,Best Musical,1,0
304,The Prom,2018-11-15,2019,Best Musical,1,0
305,Tootsie,2019-04-23,2019,Best Musical,1,0
1505,Hadestown,2019-04-17,2019,Best Original Score,1,1
1506,Be More Chill,2019-03-10,2019,Best Original Score,1,0
1507,Beetlejuice,2019-04-25,2019,Best Original Score,1,0
1508,The Prom,2018-11-15,2019,Best Original Score,1,0
1509,To Kill a Mockingbird,2018-12-13,2019,Best Original Score,1,0
1510,Tootsie,2019-04-23,2019,Best Original Score,1,0
34,The Ferryman,2018-10-21,2019,Best Play,1,1
604,The Ferryman,2018-10-21,2019,Best Play,1,1
605,Choir Boy,2019-01-08,2019,Best Play,1,0
606,_______ A,2017-09-11,2019,Best Play,1,0
607,Ink,2019-04-24,2019,Best Play,1,0
608,What the Constitution Means to Me,2019-03-31,2019,Best Play,1,0
37,Oklahoma!,2019-04-07,2019,Best Revival of a Musical,1,1
785,Oklahoma!,2019-04-07,2019,Best Revival of a Musical,1,1
786,"Kiss Me, Kate",2019-03-14,2019,Best Revival of a Musical,1,0
35,The Waverly Gallery,2018-10-25,2019,Best Revival of a Play,1,1
969,The Boys in the Band (2018),2018-05-31,2019,Best Revival of a Play,1,1
970,All My Sons,2019-04-22,2019,Best Revival of a Play,1,0
971,Burn This,2019-04-16,2019,Best Revival of a Play,1,0
972,Torch Song,2018-11-01,2019,Best Revival of a Play,1,0
973,The Waverly Gallery,2018-10-25,2019,Best Revival of a Play,1,0
1265,Jagged Little Pill,2019-12-05,2020,Best Book of a Musical,1,1
1266,Moulin Rouge! The Musical,2019-07-25,2020,Best Book of a Musical,1,0
1267,"TINA, The Tina Turner Musical",2019-11-07,2020,Best Book of a Musical,1,0
1802,Moulin Rouge! The Musical,2019-07-25,2020,Best Choreography,1,1
1803,Jagged Little Pill,2019-12-05,2020,Best Choreography,1,0
1804,"TINA, The Tina Turner Musical",2019-11-07,2020,Best Choreography,1,0
2072,Moulin Rouge! The Musical,2019-07-25,2020,Best Direction of a Musical,1,1
2073,Jagged Little Pill,2019-12-05,2020,Best Direction of a Musical,1,0
2074,"TINA, The Tina Turner Musical",2019-11-07,2020,Best Direction of a Musical,1,0
2347,The Inheritance,2019-11-17,2020,Best Direction of a Play,1,1
2348,Betrayal,2019-09-05,2020,Best Direction of a Play,1,0
2349,Slave Play,2019-10-06,2020,Best Direction of a Play,1,0
2350,A Soldier's Play,2020-01-21,2020,Best Direction of a Play,1,0
2351,The Sound Inside,2019-10-17,2020,Best Direction of a Play,1,0
1511,A Christmas Carol,2019-11-20,2020,Best Original Score,1,1
1512,The Inheritance,2019-11-17,2020,Best Original Score,1,0
1513,The Rose Tattoo,2019-10-15,2020,Best Original Score,1,0
1514,Slave Play,2019-10-06,2020,Best Original Score,1,0
1515,The Sound Inside,2019-10-17,2020,Best Original Score,1,0
609,The Inheritance,2019-11-17,2020,Best Play,1,1
610,Grand Horizons,2020-01-23,2020,Best Play,1,0
611,Sea Wall / A Life,2019-08-08,2020,Best Play,1,0
612,Slave Play,2019-10-06,2020,Best Play,1,0
613,The Sound Inside,2019-10-17,2020,Best Play,1,0
974,A Soldier's Play,2020-01-21,2020,Best Revival of a Play,1,1
975,Betrayal,2019-09-05,2020,Best Revival of a Play,1,0
976,Frankie and Johnny in the Clair de Lune,2019-05-30,2020,Best Revival of a Play,1,0
306,Moulin Rouge! The Musical,2019-07-25,2021,Best Musical,1,1
307,Jagged Little Pill,2019-12-05,2021,Best Musical,1,0
308,"TINA, The Tina Turner Musical",2019-11-07,2021,Best Musical,1,0
1268,A Strange Loop,2022-04-26,2022,Best Book of a Musical,1,1
1269,Girl From The North Country,2020-03-05,2022,Best Book of a Musical,1,0
1270,MJ the Musical,2022-02-01,2022,Best Book of a Musical,1,0
1271,Mr. Saturday Night,2022-04-27,2022,Best Book of a Musical,1,0
1272,Paradise Square,2022-04-03,2022,Best Book of a Musical,1,0
1805,MJ the Musical,2022-02-01,2022,Best Choreography,1,1
1806,for colored girls who have considered suicide / when the rainbow is enuf,2022-04-20,2022,Best Choreography,1,0
1807,The Music Man,2022-02-10,2022,Best Choreography,1,0
1808,Paradise Square,2022-04-03,2022,Best Choreography,1,0
1809,Six,2021-10-03,2022,Best Choreography,1,0
2075,Company,2021-12-09,2022,Best Direction of a Musical,1,1
2076,Girl From The North Country,2020-03-05,2022,Best Direction of a Musical,1,0
2077,MJ the Musical,2022-02-01,2022,Best Direction of a Musical,1,0
2078,Six,2021-10-03,2022,Best Direction of a Musical,1,0
2079,A Strange Loop,2022-04-26,2022,Best Direction of a Musical,1,0
2352,The Lehman Trilogy,2021-10-14,2022,Best Direction of a Play,1,1
2353,American Buffalo,2022-04-14,2022,Best Direction of a Play,1,0
2354,Dana H.,2021-10-17,2022,Best Direction of a Play,1,0
2355,for colored girls who have considered suicide / when the rainbow is enuf,2022-04-20,2022,Best Direction of a Play,1,0
2356,The Skin of Our Teeth,2022-04-25,2022,Best Direction of a Play,1,0
41,A Strange Loop,2022-04-26,2022,Best Musical,1,1
309,A Strange Loop,2022-04-26,2022,Best Musical,1,1
310,Girl From The North Country,2020-03-05,2022,Best Musical,1,0
311,MJ the Musical,2022-02-01,2022,Best Musical,1,0
312,Mr. Saturday Night,2022-04-27,2022,Best Musical,1,0
313,Paradise Square,2022-04-03,2022,Best Musical,1,0
314,Six,2021-10-03,2022,Best Musical,1,0
1516,Six,2021-10-03,2022,Best Original Score,1,1
1517,Flying Over Sunset,2021-12-13,2022,Best Original Score,1,0
1518,Mr. Saturday Night,2022-04-27,2022,Best Original Score,1,0
1519,Paradise Square,2022-04-03,2022,Best Original Score,1,0
1520,A Strange Loop,2022-04-26,2022,Best Original Score,1,0
39,The Lehman Trilogy,2021-10-14,2022,Best Play,1,1
614,The Lehman Trilogy,2021-10-14,2022,Best Play,1,1
615,Clyde's,2021-11-23,2022,Best Play,1,0
616,Hangmen,2022-04-21,2022,Best Play,1,0
617,The Minutes,2022-04-17,2022,Best Play,1,0
618,Skeleton Crew,2022-01-26,2022,Best Play,1,0
38,Company,2021-12-09,2022,Best Revival of a Musical,1,1
787,Company,2021-12-09,2022,Best Revival of a Musical,1,1
788,"Caroline, or Change",2021-10-27,2022,Best Revival of a Musical,1,0
789,The Music Man,2022-02-10,2022,Best Revival of a Musical,1,0
44,Take Me Out,2022-04-04,2022,Best Revival of a Play,1,1
977,Take Me Out,2022-04-04,2022,Best Revival of a Play,1,1
978,American Buffalo,2022-04-14,2022,Best Revival of a Play,1,0
979,for colored girls who have considered suicide / when the rainbow is enuf,2022-04-20,2022,Best Revival of a Play,1,0
980,How I Learned to Drive,2022-04-19,2022,Best Revival of a Play,1,0
981,Trouble in Mind,2021-11-18,2022,Best Revival of a Play,1,0
1273,Kimberly Akimbo,2022-11-10,2023,Best Book of a Musical,1,1
1274,& Juliet,2022-11-17,2023,Best Book of a Musical,1,0
1275,"New York, New York",,2023,Best Book of a Musical,1,0
1276,Shucked,2023-04-04,2023,Best Book of a Musical,1,0
1277,Some Like It Hot,2022-12-11,2023,Best Book of a Musical,1,0
1810,Some Like It Hot,2022-12-11,2023,Best Choreography,1,1
1811,& Juliet,2022-11-17,2023,Best Choreography,1,0
1812,"New York, New York",,2023,Best Choreography,1,0
1813,Sweeney Todd: The Demon Barber of Fleet Street,2023-03-26,2023,Best Choreography,1,0
2080,Parade,2023-03-16,2023,Best Direction of a Musical,1,1
2081,Into the Woods,2022-07-10,2023,Best Direction of a Musical,1,0
2082,Kimberly Akimbo,2022-11-10,2023,Best Direction of a Musical,1,0
2083,Shucked,2023-04-04,2023,Best Direction of a Musical,1,0
2084,Some Like It Hot,2022-12-11,2023,Best Direction of a Musical,1,0
2357,Leopoldstadt,2022-10-02,2023,Best Direction of a Play,1,1
2358,Ain't No Mo',2022-12-01,2023,Best Direction of a Play,1,0
2359,Cost of Living,2022-10-03,2023,Best Direction of a Play,1,0
2360,A Dolls Houses,,2023,Best Direction of a Play,1,0
2361,Fat Ham,2023-04-12,2023,Best Direction of a Play,1,0
2362,Life of Pi,2023-03-30,2023,Best Direction of a Play,1,0
42,Kimberly Akimbo,2022-11-10,2023,Best Musical,1,1
315,Kimberly Akimbo,2022-11-10,2023,Best Musical,1,1
316,& Juliet,2022-11-17,2023,Best Musical,1,0
317,"New York, New York",,2023,Best Musical,1,0
318,Shucked,2023-04-04,2023,Best Musical,1,0
319,Some Like It Hot,2022-12-11,2023,Best Musical,1,0
1521,Kimberly Akimbo,2022-11-10,2023,Best Original Score,1,1
1522,Almost Famous,2022-11-03,2023,Best Original Score,1,0
1523,KPOP,2022-11-21,2023,Best Original Score,1,0
1524,Shucked,2023-04-04,2023,Best Original Score,1,0
1525,Some Like It Hot,2022-12-11,2023,Best Original Score,1,0
43,Leopoldstadt,2022-10-02,2023,Best Play,1,1
619,Leopoldstadt,2022-10-02,2023,Best Play,1,1
620,Ain't No Mo',2022-12-01,2023,Best Play,1,0
621,Between Riverside and Crazy,2022-12-19,2023,Best Play,1,0
622,Cost of Living,2022-10-03,2023,Best Play,1,0
623,Fat Ham,2023-04-12,2023,Best Play,1,0
48,Parade,2023-03-16,2023,Best Revival of a Musical,1,1
790,Parade,2023-03-16,2023,Best Revival of a Musical,1,1
791,Camelot,2023-04-13,2023,Best Revival of a Musical,1,0
792,Into the Woods,2022-07-10,2023,Best Revival of a Musical,1,0
793,Sweeney Todd: The Demon Barber of Fleet Street,2023-03-26,2023,Best Revival of a Musical,1,0
45,Topdog/Underdog,2022-10-20,2023,Best Revival of a Play,1,1
982,Suzan-Lori Parks' Topdog/Underdog,,2023,Best Revival of a Play,1,1
983,A Dolls Houses,,2023,Best Revival of a Play,1,0
984,The Piano Lesson,2022-10-13,2023,Best Revival of a Play,1,0
985,THE SIGN IN SIDNEY BRUSTEIN'S WINDOW,,2023,Best Revival of a Play,1,0
1278,Suffs,2022-04-06,2024,Best Book of a Musical,1,1
1279,Hell's Kitchen,2024-04-20,2024,Best Book of a Musical,1,0
1280,The Notebook,2024-03-14,2024,Best Book of a Musical,1,0
1281,The Outsiders,2024-04-11,2024,Best Book of a Musical,1,0
1282,Water for Elephants,2024-03-21,2024,Best Book of a Musical,1,0
