review_id,show_title,opening_date,publication,critic,sentiment,review_date,is_opening_window,days_from_opening,is_nyt_critics_pick,excerpt,source
9893,november,1970-01-01,NEW YORK TIMES,Ben Brantley,down,2008-01-18,0,13896,,"You may have been wondering just how all those gagmeisters who make their livings contributing jokes to television talk show monologues and sketch reviews have been occupying their time during the long-lived writers’ strike. Well, one possibility would be that they have been funneling their one-liners — and not always their best ones — directly to David Mamet.",dtli
9898,oleanna,1970-01-01,NEW YORK TIMES,Ben Brantley,down,2009-10-12,0,14529,,"Here’s a little physics puzzle for John, the university professor from David Mamet’s “Oleanna” and a man who practically breaks his neck by bending it to consider questions from different angles: How is it possible that two productions of the same play — occupying roughly the same amount of stage time and using almost exactly the same words — can move at such vastly different speeds?",dtli
9906,pal joey,1970-01-01,NEW YORK TIMES,Ben Brantley,down,2008-12-19,0,14232,,"How did a racy little ditty about girl-chasing turn into a dirge? In Joe Mantello’s joyless revival of ""Pal Joey,"" the Rogers and Hart classic from 1940, the amoral title character performs ""Happy Hunting Horn,"" a number about the pursuit of the skirt, with all the glee and cockiness of a man who hears not a tooting horn but a tolling bell.",dtli
9908,the philanthropist,1970-01-01,NEW YORK TIMES,Charles Isherwood,down,2009-04-27,0,14361,,"Watching “The Philanthropist,” a moribund revival of a 1969 play by Christopher Hampton that opened Sunday night at the American Airlines Theater, is like being stuck in a stuffy room with a bunch of pompous, malicious or dreary writers and academics.",dtli
9913,a chorus line,1970-01-01,NEW YORK TIMES,Ben Brantley,meh,2006-10-06,0,13427,,"Since A Chorus Line left Broadway only 16 years ago, to have it return more or less exactly as it was makes it feel like a vintage car that has been taken out of the garage, polished up and sent on the road once again.",dtli
9917,a lifetime burning,1970-01-01,NEW YORK TIMES,Charles Isherwood,meh,2009-08-12,0,14468,,"The embellished memoir has practically become a genre unto itself in recent years, with scandals about fiction masquerading as fact hitting the news media with the regularity of hurricanes threatening Florida during the storm season. Cusi Cram takes inspiration from this abiding form of aesthetic fraud in her unwieldy if intermittently amusing new play, “A Lifetime Burning,” which opened on Tuesday night at the 59E59 Theaters in a production from Primary Stages starring Jennifer Westfeldt as the",dtli
9918,beast,1970-01-01,NEW YORK TIMES,Charles Isherwood,down,2008-09-16,0,14138,,"Michael Weller approaches a painful subject from an unusual perspective in his new play, “Beast,” a macabre drama about a badly maimed Iraq war veteran who embarks on a mysterious odyssey in search of acceptance and eventually retribution.",dtli
9920,blasted,1970-01-01,NEW YORK TIMES,Ben Brantley,up,2008-10-10,0,14162,,"There’s bleak, and then there’s “Blasted.” Plays don’t come any darker or harsher than the astounding drama with which the 23-year-old Sarah Kane made her London debut at the Royal Court Theater in 1995. Reviewers then reacted with the anger and astonishment their Victorian predecessors displayed when faced with the scandal of Ibsen’s “Ghosts.” Wrote one critic, “Until last night I thought I was immune from shock in any theater.” Others simply called it “vile” and compared it to “having your who",dtli
9921,buffalo gal,1970-01-01,NEW YORK TIMES,Ben Brantley,up,2008-08-06,0,14097,,"The collected works of A. R. Gurney make up what may be the longest goodbye in American theater, a sustained cry of farewell to an endangered life form. Make that forms.",dtli
9922,desir,1970-01-01,NEW YORK TIMES,Ben Brantley,meh,2008-08-19,0,14110,,"The freshest pretzels in New York can now be found at the South Street Seaport. They are firm, flavorful, salty, twisted into dizzying shapes and meant to be devoured, for sure, but only with the eyes.",dtli
9923,chasing manet,1970-01-01,NEW YORK TIMES,Ben Brantley,meh,2009-04-10,0,14344,,"If you have ever wondered how Katharine Hepburn might have been as King Lear, Jane Alexander offers a few lively suggestions in her performance in “Chasing Manet,” the whimsy-clotted new play by Tina Howe that opened on Thursday night in a Primary Stages production at 59E59 Theaters.",dtli
9926,some americans abroad,1970-01-01,NEW YORK TIMES,Charles Isherwood,down,2008-07-25,0,14085,,"If the mere sight of a tea cozy sends you into paroxysms of pleasure, you might enjoy the revival of Richard Nelson’s putative comedy “Some Americans Abroad” that opened Thursday night at the Second Stage Theater.",dtli
9927,sunken red,1970-01-01,NEW YORK TIMES,Charles Isherwood,down,2008-10-09,0,14161,,"I think I can confidently say I’ve now witnessed the most unprepossessing opening to a theater production it is possible to imagine. As the ushers retreated up the aisles at the Brooklyn Academy of Music’s Harvey Theater on Tuesday night, the audience’s attention came to focus on the man who’d been wandering around onstage as we took our seats.",dtli
9929,forbidden broadway,1970-01-01,NEW YORK TIMES,Ben Brantley,up,2008-09-18,0,14140,,"Can this really be the end of “Forbidden Broadway”? It’s true that this venerable satiric revue was looking a bit peaked when I checked in on it a year ago, as if the exertions of searching for shows distinctive enough to caricature in a bland . . .",dtli
9930,taking over,1970-01-01,NEW YORK TIMES,Ben Brantley,up,2008-11-24,0,14207,,"Marion is, by her description, “a big black woman,” and hardly a retiring type. But when she walks into the new French café in her neighborhood — a place dominated by thin, pale, chic people — nobody sees her. It’s not that she’s being ignored, she says; it’s that “I don’t exist.” In Williamsburg, Brooklyn, her longtime neighborhood, she has become an invisible woman.",dtli
9931,vincent river,1970-01-01,NEW YORK TIMES,Ben Brantley,up,2008-06-16,0,14046,,"A man. A woman. An empty room that soon will be filled with spilled secrets. And, oh yes, a convenient bottle of liquor to make the spilling easier.",dtli
9937,this beautiful city,1970-01-01,NEW YORK TIMES,Charles Isherwood,up,2009-02-23,0,14298,,"The glazed, slightly crazed smile of Ted Haggard, the leader of a megachurch in Colorado who was ousted in a jiffy after a sex and drugs scandal, makes a cameo appearance in “This Beautiful City,” the latest work of cultural anthropology from the Civilians, which opened Sunday night at the Vineyard Theater. But Pastor Ted’s supersize fall from grace is a story no stranger than many others in this engaging, inquisitive and evenhanded work of theater about the transformation of an American city an",dtli
1834,Jaja's African Hair Braiding,1970-01-01,New York Daily News,Chris Jones,up,2023-10-03,0,19633,,"By design, clearly. You don’t need to be a Black woman with braids to enjoy this play. Heck, it might teach you something about the intricacies of a craft you only have observed from afar. But this play is also trying to reach a Black popular audience, long ignored by Broadway.",dtli
1845,Merrily We Roll Along,1970-01-01,New York Daily News,Chris Jones,up,2023-10-10,0,19640,,"“Merrily” is even better than it was at the New York Theater Workshop. Its essential intimacy has been retained and it has deepened considerably, as shows that so depend on the relationship of the actors often do.",dtli
2354,1776,1970-01-01,New York Daily News,Chris Jones,down,2022-10-06,0,19271,,"In short, then, you have a revival that wants both to revive the material and blow it up, even though “1776″ hardly was a crude work of musical triumphalism. Sure, “1776″ is problematic, not unlike most cultural entities from 1969, but if that it was it wanted to foreground, the production needed to have better sense of the irony of bringing it back to our attention.",dtli
3839,Jersey Boys,1970-01-01,New York Daily News,,up,2014-04-22,0,16182,,"There’s no point in beating around the bush – I had a great time at Jersey Boys , the new musical about Frankie Valli and the Four Seasons at the August Wilson Theater.",dtli
9329,the story of my life,1970-01-01,New York Daily News,,up,2014-04-22,0,16182,,,dtli
9787,cirque dreams: jungle fantasy,1970-01-01,New York Daily News,,up,2014-04-22,0,16182,,"Just as &quot;Cirque Dreams: Jungle Fantasy&quot; is about to begin, a guy dressed up like a tortoise starts creeping across the forest floor. &quot;The show will begin,&quot; a voice booms, &quot;as soon as the turtle gets out of the jungle.",dtli
9792,dividing the estate,1970-01-01,New York Daily News,,up,2014-04-22,0,16182,,"Ham, anyone? It’s on the dinner table and at center stage in Horton Foote’s &quot;Dividing the Estate,&quot; a lighthearted look at a fractious family facing financial straits and – Lord above! – each another.",dtli
9807,impressionism broadway,1970-01-01,New York Daily News,,down,2014-04-22,0,16182,,"It took 16 producers to present &quot;Impressionism,&quot; a new play now open at the Schoenfeld Theatre. They would have been better off investing in low-interest CDs.",dtli
9812,legally blonde,1970-01-01,New York Daily News,,meh,2014-04-22,0,16182,,"The same is true of this endlessly energetic show. But for all its pep, bright colors and adorable dogs, the Legally Blonde that breezed into the Palace last night is rarely – as Elle would say – superfun. It’s only sorta fun.",dtli
9822,les liaisons dangereuses,1970-01-01,New York Daily News,,up,2014-04-22,0,16182,,"The carnal conspirators are back in the sturdy and stylish revival of Christopher Hampton’s &quot;Les Liaisons Dangereuses,&quot; first seen on Broadway in 1987.",dtli
9827,the little mermaid,1970-01-01,New York Daily News,,down,2014-04-22,0,16182,,"Too bad a lot of what’s been added is soggy filler. The show is more theme-park spectacle than Broadway musical. For all its fancy tricks, the show’s give-you-chills moment comes with the simplest of effects – the feisty Ariel sheds her tail and transforms from mermaid to girl. I silently marveled, &quot;Wow, she’s got legs!&quot; Whether that can be said of Disney’s new live-action cartoon remains to be seen.",dtli
9897,november,1970-01-01,New York Daily News,,down,2014-04-22,0,16182,,"It’s called November but this shrill and high-decibel comedy directed by Joe Mantello could have easily been called &quot;The Wild, Wild West Wing.&quot; & &quot;In the past Mamet’s work has been incisive, powerful and realistic. Here he goes for an easy, well-worn target and obvious setup: America’s highest office is held by a low-life thug… It’s so broad that November is a satire with a big mouth but no bite.",dtli
